mine_id,mine_name,latitude,longitude,elevation_m,slope_degrees,aspect_degrees,terrain_ruggedness_index,data_source
7808,Mine_07808,11.331422,80.232302,929.52,13.71,37.46,4.62,synthetic_srtm
7809,Mine_07809,10.628767,77.663728,285.76,0.27,281.58,3.6,synthetic_srtm
7810,Mine_07810,13.433931,76.782396,941.03,14.28,137.63,4.54,synthetic_srtm
7811,Mine_07811,12.893855,76.491944,1409.26,24.56,267.62,12.24,synthetic_srtm
7812,Mine_07812,13.244579,77.324407,1965.68,28.95,135.33,11.78,synthetic_srtm
7813,Mine_07813,10.032835,77.22859,213.08,13.21,351.87,4.57,synthetic_srtm
7814,Mine_07814,10.413358,77.308489,679.61,21.92,218.37,7.02,synthetic_srtm
7815,Mine_07815,11.469385,80.452545,746.77,11.15,257.69,3.91,synthetic_srtm
7816,Mine_07816,9.8099,77.928206,458.25,10.58,141.46,7.75,synthetic_srtm
7817,Mine_07817,12.184916,76.695225,874.89,9.72,181.64,4.03,synthetic_srtm
7818,Mine_07818,8.36769,78.359594,231.15,13.93,323.47,5.43,synthetic_srtm
7819,Mine_07819,9.169916,76.390972,647.15,16.34,327.2,5.17,synthetic_srtm
7820,Mine_07820,12.742994,76.165168,1603.43,26.94,262.9,8.45,synthetic_srtm
7821,Mine_07821,12.674749,79.686851,806.43,9.92,183.32,6.56,synthetic_srtm
7822,Mine_07822,8.056745,76.117469,822.74,14.45,210.69,7.32,synthetic_srtm
7823,Mine_07823,8.791716,80.23509,877.66,12.91,211.09,3.92,synthetic_srtm
7824,Mine_07824,9.181013,78.582161,440.88,5.86,63.33,5.41,synthetic_srtm
7825,Mine_07825,9.104765,79.027477,923.74,17.77,339.64,7.51,synthetic_srtm
7826,Mine_07826,11.602167,78.212961,566.64,21.97,170.7,7.57,synthetic_srtm
7827,Mine_07827,13.183355,80.407453,831.18,14.13,142.78,7.76,synthetic_srtm
7828,Mine_07828,13.483097,76.39813,1202.03,29.84,270.18,11.9,synthetic_srtm
7829,Mine_07829,11.408419,77.710425,1683.18,33.79,166.32,12.08,synthetic_srtm
7830,Mine_07830,12.010242,79.169624,216.02,12.19,293.4,6.65,synthetic_srtm
7831,Mine_07831,12.759822,77.773944,2316.79,41.4,20.0,15.58,synthetic_srtm
7832,Mine_07832,8.223006,78.075018,656.66,11.34,306.47,3.76,synthetic_srtm
7833,Mine_07833,9.711182,79.978344,331.59,7.41,187.9,6.81,synthetic_srtm
7834,Mine_07834,12.186413,76.055479,1019.59,38.6,202.01,15.4,synthetic_srtm
7835,Mine_07835,10.837698,78.540589,394.42,14.78,149.51,5.59,synthetic_srtm
7836,Mine_07836,11.029027,79.193501,718.26,24.62,349.9,10.81,synthetic_srtm
7837,Mine_07837,9.834644,79.811904,470.09,4.71,102.09,3.52,synthetic_srtm
7838,Mine_07838,9.351181,78.661338,286.16,5.71,169.36,2.74,synthetic_srtm
7839,Mine_07839,9.290223,77.263622,214.77,6.6,138.88,3.15,synthetic_srtm
7840,Mine_07840,11.686803,78.790414,777.91,12.16,51.09,7.71,synthetic_srtm
7841,Mine_07841,9.12611,78.517104,827.12,21.45,92.48,11.23,synthetic_srtm
7842,Mine_07842,12.882215,78.287636,867.89,19.92,164.91,9.85,synthetic_srtm
7843,Mine_07843,10.833642,80.23821,288.63,3.51,227.32,1.71,synthetic_srtm
7844,Mine_07844,9.641606,77.674384,537.38,7.5,340.69,2.81,synthetic_srtm
7845,Mine_07845,9.79192,78.041465,577.51,7.55,197.02,6.73,synthetic_srtm
7846,Mine_07846,10.381046,79.602535,965.29,6.57,45.14,3.13,synthetic_srtm
7847,Mine_07847,12.859162,77.749341,1290.33,31.44,36.93,11.35,synthetic_srtm
7848,Mine_07848,9.341796,76.015135,1420.58,39.73,339.95,14.05,synthetic_srtm
7849,Mine_07849,10.271511,78.054195,238.77,10.55,322.4,7.73,synthetic_srtm
7850,Mine_07850,8.078518,80.062738,265.11,14.14,148.0,5.89,synthetic_srtm
7851,Mine_07851,8.476198,77.65778,903.61,23.29,324.36,7.66,synthetic_srtm
7852,Mine_07852,9.636773,79.410287,871.63,24.28,82.57,8.54,synthetic_srtm
7853,Mine_07853,13.015686,77.63991,1158.11,43.65,96.89,16.35,synthetic_srtm
7854,Mine_07854,11.888963,77.473564,1742.62,35.47,327.8,11.82,synthetic_srtm
7855,Mine_07855,10.659925,76.957423,988.38,8.96,166.24,3.77,synthetic_srtm
7856,Mine_07856,12.333639,79.841892,665.1,6.6,204.05,5.42,synthetic_srtm
7857,Mine_07857,11.941357,79.278696,731.05,5.68,85.61,2.08,synthetic_srtm
7858,Mine_07858,13.428375,78.207106,659.13,22.83,317.5,8.71,synthetic_srtm
7859,Mine_07859,10.977002,78.42962,521.99,20.43,321.08,7.02,synthetic_srtm
7860,Mine_07860,13.184255,76.912795,1020.29,31.6,299.4,14.03,synthetic_srtm
7861,Mine_07861,13.018013,78.540601,872.15,20.58,202.56,7.33,synthetic_srtm
7862,Mine_07862,10.215827,78.865416,594.94,11.8,312.74,7.74,synthetic_srtm
7863,Mine_07863,10.150804,78.87676,733.84,18.62,309.17,6.73,synthetic_srtm
7864,Mine_07864,11.815784,76.860996,1396.24,41.52,20.02,14.45,synthetic_srtm
7865,Mine_07865,13.271082,79.697956,630.75,9.84,39.54,7.13,synthetic_srtm
7866,Mine_07866,9.47424,78.348744,373.71,8.38,338.14,7.16,synthetic_srtm
7867,Mine_07867,10.648468,79.145298,213.75,11.59,109.03,7.34,synthetic_srtm
7868,Mine_07868,11.642531,78.853529,311.38,14.42,238.73,6.32,synthetic_srtm
7869,Mine_07869,8.794949,79.56296,399.04,6.88,226.56,3.84,synthetic_srtm
7870,Mine_07870,11.654747,77.253315,1073.27,22.64,153.04,10.92,synthetic_srtm
7871,Mine_07871,12.059034,78.820015,993.38,18.73,200.57,10.52,synthetic_srtm
7872,Mine_07872,12.866917,76.740234,1549.98,27.99,76.4,11.99,synthetic_srtm
7873,Mine_07873,9.126276,76.749427,1040.64,17.19,112.78,6.5,synthetic_srtm
7874,Mine_07874,10.163521,76.61236,650.59,6.76,259.86,5.35,synthetic_srtm
7875,Mine_07875,12.874273,79.918786,840.58,20.41,234.76,8.31,synthetic_srtm
7876,Mine_07876,8.992722,77.094814,686.6,18.86,65.93,7.8,synthetic_srtm
7877,Mine_07877,8.735321,76.417806,1321.29,27.49,127.91,11.02,synthetic_srtm
7878,Mine_07878,9.078554,78.161276,668.71,12.42,278.8,4.66,synthetic_srtm
7879,Mine_07879,9.98003,78.513356,685.68,6.66,147.24,6.58,synthetic_srtm
7880,Mine_07880,10.330263,77.585609,708.37,10.57,301.21,4.3,synthetic_srtm
7881,Mine_07881,9.782514,76.352838,1404.77,23.04,282.63,7.01,synthetic_srtm
7882,Mine_07882,10.702845,78.309279,366.06,8.49,44.32,2.87,synthetic_srtm
7883,Mine_07883,8.140065,79.503021,470.75,0.73,206.64,3.94,synthetic_srtm
7884,Mine_07884,11.021939,77.28508,2203.55,17.51,110.57,5.7,synthetic_srtm
7885,Mine_07885,9.478512,77.463543,552.76,14.52,273.1,6.16,synthetic_srtm
7886,Mine_07886,10.091022,76.034878,688.09,7.9,145.8,7.03,synthetic_srtm
7887,Mine_07887,11.304319,77.561253,1118.89,30.76,153.26,11.69,synthetic_srtm
7888,Mine_07888,8.432427,76.91881,1176.84,42.73,201.19,14.27,synthetic_srtm
7889,Mine_07889,8.088561,79.409322,547.99,23.58,211.65,7.78,synthetic_srtm
7890,Mine_07890,12.999129,77.294634,1070.85,41.27,33.34,13.93,synthetic_srtm
7891,Mine_07891,12.779275,77.123678,1294.64,22.14,97.56,8.62,synthetic_srtm
7892,Mine_07892,9.049689,76.657009,1120.98,39.84,42.5,12.58,synthetic_srtm
7893,Mine_07893,9.447804,78.089391,236.65,13.02,2.95,5.23,synthetic_srtm
7894,Mine_07894,9.177774,76.433217,1003.91,31.75,54.84,13.39,synthetic_srtm
7895,Mine_07895,12.121194,78.893784,990.85,13.59,317.37,4.94,synthetic_srtm
7896,Mine_07896,9.744121,79.746216,652.04,6.98,337.15,3.67,synthetic_srtm
7897,Mine_07897,12.883132,77.482814,1674.65,34.89,271.96,13.87,synthetic_srtm
7898,Mine_07898,10.612279,77.527611,861.38,10.42,274.06,4.08,synthetic_srtm
7899,Mine_07899,13.26938,78.148364,891.06,14.44,243.2,8.43,synthetic_srtm
7900,Mine_07900,9.38765,76.172949,1607.09,34.03,76.26,11.44,synthetic_srtm
7901,Mine_07901,10.419119,79.389649,803.46,18.75,226.84,9.67,synthetic_srtm
7902,Mine_07902,13.06755,76.508331,1624.72,19.45,273.59,9.7,synthetic_srtm
7903,Mine_07903,10.711947,76.817783,800.14,13.81,150.71,8.18,synthetic_srtm
7904,Mine_07904,9.725646,77.393831,369.62,8.1,79.55,5.27,synthetic_srtm
7905,Mine_07905,8.280576,77.239288,530.26,19.57,29.74,10.81,synthetic_srtm
7906,Mine_07906,9.429845,78.19299,958.56,22.43,250.34,8.52,synthetic_srtm
7907,Mine_07907,10.546069,76.654167,821.45,13.07,179.89,7.14,synthetic_srtm
7908,Mine_07908,12.175862,77.625897,1367.71,38.28,200.23,14.07,synthetic_srtm
7909,Mine_07909,10.444894,76.382835,1479.41,30.44,322.58,11.05,synthetic_srtm
7910,Mine_07910,10.058348,77.521718,560.16,9.51,148.57,6.55,synthetic_srtm
7911,Mine_07911,9.530895,78.286759,294.75,1.32,97.08,2.0,synthetic_srtm
7912,Mine_07912,11.862705,76.379579,1389.25,33.92,32.93,11.64,synthetic_srtm
7913,Mine_07913,12.25079,77.836156,2383.53,20.71,282.13,10.03,synthetic_srtm
7914,Mine_07914,13.394716,79.808731,566.96,20.05,49.41,10.27,synthetic_srtm
7915,Mine_07915,9.696991,77.519892,992.64,10.46,288.68,7.42,synthetic_srtm
7916,Mine_07916,9.12346,78.936074,269.31,6.5,192.26,4.42,synthetic_srtm
7917,Mine_07917,13.057845,76.03677,804.66,24.92,230.17,11.14,synthetic_srtm
7918,Mine_07918,11.977486,79.745141,812.79,16.61,100.5,8.97,synthetic_srtm
7919,Mine_07919,12.85158,78.594178,657.94,17.63,70.84,7.37,synthetic_srtm
7920,Mine_07920,12.4245,77.906462,1052.87,24.52,125.42,10.93,synthetic_srtm
7921,Mine_07921,11.294844,77.914089,1886.62,28.86,77.91,9.11,synthetic_srtm
7922,Mine_07922,10.066445,78.507924,804.55,13.27,329.92,8.27,synthetic_srtm
7923,Mine_07923,10.148226,78.504806,587.25,20.62,279.2,7.84,synthetic_srtm
7924,Mine_07924,11.432436,78.925502,274.22,6.06,212.67,2.21,synthetic_srtm
7925,Mine_07925,12.110752,78.727094,530.91,19.57,50.15,10.42,synthetic_srtm
7926,Mine_07926,8.610232,79.67778,938.53,14.51,355.53,4.84,synthetic_srtm
7927,Mine_07927,10.43894,77.947102,292.36,2.99,303.29,2.17,synthetic_srtm
7928,Mine_07928,11.332947,78.010839,721.56,15.5,174.81,8.07,synthetic_srtm
7929,Mine_07929,11.342086,76.450014,1407.88,21.97,107.78,8.3,synthetic_srtm
7930,Mine_07930,9.200598,79.739611,932.9,7.14,146.4,4.12,synthetic_srtm
7931,Mine_07931,12.262459,76.985334,1532.67,19.64,108.74,9.84,synthetic_srtm
7932,Mine_07932,11.617363,77.422134,1222.58,43.78,232.77,18.02,synthetic_srtm
7933,Mine_07933,10.904765,77.28452,652.26,8.54,179.96,7.45,synthetic_srtm
7934,Mine_07934,10.060841,76.964418,1254.12,44.01,43.93,16.7,synthetic_srtm
7935,Mine_07935,8.326956,80.227462,959.15,8.59,79.79,5.56,synthetic_srtm
7936,Mine_07936,10.306873,79.549163,387.32,1.03,48.87,1.08,synthetic_srtm
7937,Mine_07937,9.388696,76.851188,517.63,10.2,126.04,6.36,synthetic_srtm
7938,Mine_07938,12.420922,76.633251,1249.69,39.8,208.35,16.27,synthetic_srtm
7939,Mine_07939,8.486989,78.53358,504.81,22.4,193.29,8.48,synthetic_srtm
7940,Mine_07940,8.170619,79.076553,575.6,19.04,12.95,6.48,synthetic_srtm
7941,Mine_07941,12.241894,77.556166,2105.72,36.55,297.65,15.2,synthetic_srtm
7942,Mine_07942,13.303717,77.430221,1191.8,15.35,107.35,6.61,synthetic_srtm
7943,Mine_07943,8.514437,78.244514,215.84,5.49,118.07,2.53,synthetic_srtm
7944,Mine_07944,9.281898,77.084632,787.76,8.9,171.18,6.28,synthetic_srtm
7945,Mine_07945,10.753348,80.292651,228.81,5.35,184.57,4.3,synthetic_srtm
7946,Mine_07946,9.077457,78.962832,996.11,7.18,317.31,5.71,synthetic_srtm
7947,Mine_07947,9.164045,78.863858,827.72,12.94,328.72,4.4,synthetic_srtm
7948,Mine_07948,10.904276,78.070076,310.53,7.83,308.56,3.94,synthetic_srtm
7949,Mine_07949,12.418236,76.176829,1437.98,38.04,71.91,15.18,synthetic_srtm
7950,Mine_07950,12.524092,79.840721,250.7,1.39,354.45,3.47,synthetic_srtm
7951,Mine_07951,13.481369,77.084155,2040.97,26.98,26.18,8.26,synthetic_srtm
7952,Mine_07952,11.907134,80.361582,638.8,24.26,264.09,10.88,synthetic_srtm
7953,Mine_07953,10.996225,76.048003,1619.09,44.36,164.64,14.78,synthetic_srtm
7954,Mine_07954,9.085329,77.095592,337.56,8.71,272.3,4.29,synthetic_srtm
7955,Mine_07955,8.382642,79.419726,830.98,18.89,299.66,7.37,synthetic_srtm
7956,Mine_07956,13.488567,76.361508,1483.41,35.22,182.71,10.61,synthetic_srtm
7957,Mine_07957,8.147458,77.631996,302.55,4.71,49.93,2.1,synthetic_srtm
7958,Mine_07958,11.60457,77.19492,1003.51,20.12,66.33,8.94,synthetic_srtm
7959,Mine_07959,8.612608,79.066827,991.56,5.04,5.37,4.79,synthetic_srtm
7960,Mine_07960,13.461412,78.014295,911.84,10.47,337.4,6.57,synthetic_srtm
7961,Mine_07961,13.030148,77.482596,1750.71,21.1,173.57,9.91,synthetic_srtm
7962,Mine_07962,8.468332,79.470332,621.97,7.93,323.66,4.77,synthetic_srtm
7963,Mine_07963,13.145545,79.33978,236.42,9.22,135.9,5.49,synthetic_srtm
7964,Mine_07964,11.739247,78.737355,301.55,11.48,173.13,4.95,synthetic_srtm
7965,Mine_07965,8.368548,76.358657,1308.71,20.92,151.71,8.44,synthetic_srtm
7966,Mine_07966,12.19074,78.03748,445.93,7.92,290.09,3.58,synthetic_srtm
7967,Mine_07967,12.039197,80.385078,571.93,7.22,14.85,2.2,synthetic_srtm
7968,Mine_07968,11.342734,79.759517,415.84,10.78,288.74,4.33,synthetic_srtm
7969,Mine_07969,8.972208,78.896693,220.53,13.07,214.81,8.22,synthetic_srtm
7970,Mine_07970,11.404053,79.264169,286.01,6.96,285.87,3.44,synthetic_srtm
7971,Mine_07971,12.336674,78.909401,874.22,17.43,54.98,7.5,synthetic_srtm
7972,Mine_07972,12.53107,76.330072,948.33,16.84,130.27,6.59,synthetic_srtm
7973,Mine_07973,11.348897,76.046064,1056.94,30.09,339.85,9.16,synthetic_srtm
7974,Mine_07974,9.87689,79.134295,689.28,20.63,332.06,9.15,synthetic_srtm
7975,Mine_07975,12.237131,78.440087,736.08,7.53,259.14,6.82,synthetic_srtm
7976,Mine_07976,13.147295,79.973799,452.49,2.58,321.21,1.38,synthetic_srtm
7977,Mine_07977,12.678254,78.964687,757.08,21.2,244.89,10.4,synthetic_srtm
7978,Mine_07978,9.197042,78.133113,395.48,5.4,222.36,3.7,synthetic_srtm
7979,Mine_07979,13.220961,77.681244,1518.21,15.44,135.23,4.68,synthetic_srtm
7980,Mine_07980,9.169917,78.003506,469.52,9.05,341.81,2.86,synthetic_srtm
7981,Mine_07981,8.749992,77.708412,952.77,10.25,294.09,5.42,synthetic_srtm
7982,Mine_07982,9.689103,79.627178,961.73,20.44,357.04,6.41,synthetic_srtm
7983,Mine_07983,13.214657,77.882669,2346.53,36.09,267.05,13.95,synthetic_srtm
7984,Mine_07984,8.396738,78.490746,980.02,21.12,319.65,6.7,synthetic_srtm
7985,Mine_07985,10.576499,78.239882,534.31,5.09,322.5,5.9,synthetic_srtm
7986,Mine_07986,13.123338,77.718401,1074.97,35.38,139.26,12.79,synthetic_srtm
7987,Mine_07987,12.398971,76.576223,872.89,21.81,331.65,7.67,synthetic_srtm
7988,Mine_07988,11.04937,79.660064,938.77,16.35,79.29,5.28,synthetic_srtm
7989,Mine_07989,10.754006,76.1014,1577.03,30.28,350.4,12.42,synthetic_srtm
7990,Mine_07990,8.577452,79.005589,740.57,20.14,91.13,7.39,synthetic_srtm
7991,Mine_07991,9.752125,77.680868,213.14,1.37,283.37,3.26,synthetic_srtm
7992,Mine_07992,10.99035,78.6113,873.1,10.19,45.37,4.03,synthetic_srtm
7993,Mine_07993,10.751226,78.909057,393.17,1.54,149.35,2.74,synthetic_srtm
7994,Mine_07994,9.709302,77.823138,933.71,21.43,303.79,8.43,synthetic_srtm
7995,Mine_07995,8.680501,77.919945,495.17,7.81,233.83,2.79,synthetic_srtm
7996,Mine_07996,11.962137,78.896804,461.85,6.46,147.66,2.41,synthetic_srtm
7997,Mine_07997,8.257914,80.084255,469.02,7.87,44.05,3.76,synthetic_srtm
7998,Mine_07998,12.60354,80.108804,760.47,22.66,151.7,7.53,synthetic_srtm
7999,Mine_07999,8.486859,78.195622,914.48,7.13,66.38,4.94,synthetic_srtm
8000,Mine_08000,9.531535,77.303039,373.75,5.63,151.58,2.62,synthetic_srtm
8001,Mine_08001,12.74182,79.580061,490.38,4.8,353.01,2.88,synthetic_srtm
8002,Mine_08002,8.308387,79.366661,646.78,7.32,57.43,4.91,synthetic_srtm
8003,Mine_08003,11.422419,79.682347,409.55,10.83,332.91,7.92,synthetic_srtm
8004,Mine_08004,10.284053,79.108971,409.56,1.55,61.32,5.38,synthetic_srtm
8005,Mine_08005,13.384208,76.754405,1546.98,41.19,275.64,15.45,synthetic_srtm
8006,Mine_08006,11.466725,76.316024,835.79,14.94,65.86,4.69,synthetic_srtm
8007,Mine_08007,12.318774,76.55577,1124.67,44.99,3.37,13.97,synthetic_srtm
8008,Mine_08008,12.169218,80.409374,235.45,8.7,67.66,5.97,synthetic_srtm
8009,Mine_08009,10.639836,77.500855,451.18,6.94,253.9,5.85,synthetic_srtm
8010,Mine_08010,9.041169,79.563382,886.34,18.15,187.85,6.08,synthetic_srtm
8011,Mine_08011,9.552495,77.773621,280.38,5.17,219.23,4.7,synthetic_srtm
8012,Mine_08012,12.042752,80.132262,572.15,5.47,115.53,5.77,synthetic_srtm
8013,Mine_08013,10.144273,79.038727,805.46,18.83,128.06,9.27,synthetic_srtm
8014,Mine_08014,11.449958,78.166739,362.44,14.79,233.48,9.24,synthetic_srtm
8015,Mine_08015,13.396682,78.042574,785.41,23.14,252.24,10.55,synthetic_srtm
8016,Mine_08016,9.716091,77.911693,229.68,12.22,100.19,8.06,synthetic_srtm
8017,Mine_08017,8.254743,78.166737,588.38,17.04,310.63,8.95,synthetic_srtm
8018,Mine_08018,8.74642,77.797461,251.41,3.86,0.26,3.05,synthetic_srtm
8019,Mine_08019,8.259915,77.08501,960.44,5.42,138.73,2.78,synthetic_srtm
8020,Mine_08020,11.3876,76.826658,514.64,15.93,261.74,5.96,synthetic_srtm
8021,Mine_08021,11.925012,78.180742,296.0,5.28,349.31,5.7,synthetic_srtm
8022,Mine_08022,12.748953,76.584985,997.64,20.04,243.45,6.5,synthetic_srtm
8023,Mine_08023,11.116658,77.431678,2010.57,17.02,230.28,5.47,synthetic_srtm
8024,Mine_08024,8.238517,78.424443,588.04,22.63,135.38,9.82,synthetic_srtm
8025,Mine_08025,12.995563,80.326975,579.14,5.02,137.72,3.73,synthetic_srtm
8026,Mine_08026,13.471446,76.675278,1241.91,22.97,321.9,8.97,synthetic_srtm
8027,Mine_08027,10.41805,76.009998,1137.19,15.46,295.51,8.82,synthetic_srtm
8028,Mine_08028,8.831244,80.471075,516.21,23.13,200.14,9.4,synthetic_srtm
8029,Mine_08029,10.085838,78.446832,258.77,10.73,301.14,6.38,synthetic_srtm
8030,Mine_08030,8.690363,78.200356,939.05,22.55,39.52,7.1,synthetic_srtm
8031,Mine_08031,13.421334,76.068608,1416.14,36.44,319.58,13.46,synthetic_srtm
8032,Mine_08032,11.102506,78.35758,674.2,14.95,170.68,6.59,synthetic_srtm
8033,Mine_08033,10.81032,77.219334,916.52,17.63,309.38,10.04,synthetic_srtm
8034,Mine_08034,11.810912,79.365761,335.11,9.93,290.23,5.72,synthetic_srtm
8035,Mine_08035,9.723778,78.032875,900.92,5.59,341.43,2.95,synthetic_srtm
8036,Mine_08036,9.940401,76.880484,742.63,23.33,160.39,9.98,synthetic_srtm
8037,Mine_08037,11.338946,76.489335,1216.16,18.67,132.25,8.05,synthetic_srtm
8038,Mine_08038,11.170004,78.036769,324.68,12.79,273.21,3.88,synthetic_srtm
8039,Mine_08039,13.434657,78.070709,472.14,14.59,124.34,5.33,synthetic_srtm
8040,Mine_08040,11.93533,80.071572,548.93,9.64,253.12,3.37,synthetic_srtm
8041,Mine_08041,11.31954,79.814662,494.7,6.67,102.69,3.11,synthetic_srtm
8042,Mine_08042,11.98845,80.488895,884.06,23.45,295.83,9.18,synthetic_srtm
8043,Mine_08043,13.202921,80.352302,496.22,2.68,41.17,4.68,synthetic_srtm
8044,Mine_08044,12.566772,77.139381,1718.44,21.13,111.52,6.39,synthetic_srtm
8045,Mine_08045,9.706375,79.849422,976.68,12.0,73.49,5.51,synthetic_srtm
8046,Mine_08046,13.414904,77.788908,2138.84,17.15,190.25,8.53,synthetic_srtm
8047,Mine_08047,12.418883,77.893667,1499.11,34.9,259.91,14.63,synthetic_srtm
8048,Mine_08048,10.842539,77.693252,398.15,11.96,126.66,8.06,synthetic_srtm
8049,Mine_08049,11.994253,80.286018,304.9,8.49,317.5,3.87,synthetic_srtm
8050,Mine_08050,9.805225,78.462967,779.59,20.32,358.41,8.66,synthetic_srtm
8051,Mine_08051,9.965108,77.325407,972.6,9.47,32.41,3.98,synthetic_srtm
8052,Mine_08052,12.297182,77.361319,1551.4,39.99,46.38,15.15,synthetic_srtm
8053,Mine_08053,8.102457,76.941115,1026.26,21.81,202.38,10.14,synthetic_srtm
8054,Mine_08054,10.245428,76.953564,1696.9,17.11,145.84,9.65,synthetic_srtm
8055,Mine_08055,8.755664,77.614741,531.48,22.26,34.46,8.78,synthetic_srtm
8056,Mine_08056,9.605705,78.448909,847.87,14.24,60.32,5.36,synthetic_srtm
8057,Mine_08057,11.014925,77.564304,1847.77,27.9,198.53,12.75,synthetic_srtm
8058,Mine_08058,13.371543,78.892177,501.16,18.92,240.53,9.18,synthetic_srtm
8059,Mine_08059,13.477809,77.155781,1906.44,23.83,91.76,10.35,synthetic_srtm
8060,Mine_08060,9.40335,79.038031,719.73,16.26,217.4,6.45,synthetic_srtm
8061,Mine_08061,12.440348,77.086843,2127.29,18.55,284.73,5.76,synthetic_srtm
8062,Mine_08062,12.393516,76.483429,1632.78,29.9,325.6,12.86,synthetic_srtm
8063,Mine_08063,9.378756,76.897873,1331.03,39.1,51.83,14.44,synthetic_srtm
8064,Mine_08064,9.528092,79.097853,721.24,24.48,260.25,7.85,synthetic_srtm
8065,Mine_08065,13.181824,79.376166,450.79,9.03,143.64,7.64,synthetic_srtm
8066,Mine_08066,10.749847,77.902105,271.53,11.0,253.44,6.83,synthetic_srtm
8067,Mine_08067,11.982184,79.176776,821.61,11.44,348.62,4.0,synthetic_srtm
8068,Mine_08068,12.45547,77.336794,1944.67,27.5,100.71,9.61,synthetic_srtm
8069,Mine_08069,10.264339,77.579016,999.46,8.56,210.05,5.29,synthetic_srtm
8070,Mine_08070,12.862076,80.038197,510.13,23.52,92.79,9.26,synthetic_srtm
8071,Mine_08071,12.490456,80.018797,489.17,2.66,301.62,1.12,synthetic_srtm
8072,Mine_08072,12.551923,79.181824,270.17,11.24,318.96,4.98,synthetic_srtm
8073,Mine_08073,12.205478,79.667268,873.12,20.24,259.35,10.8,synthetic_srtm
8074,Mine_08074,12.948848,78.852083,481.41,14.7,343.19,6.73,synthetic_srtm
8075,Mine_08075,8.092973,76.045759,529.59,17.71,343.56,6.28,synthetic_srtm
8076,Mine_08076,9.336818,77.002013,576.79,19.52,203.18,10.83,synthetic_srtm
8077,Mine_08077,11.877018,79.174328,884.12,15.07,232.52,9.51,synthetic_srtm
8078,Mine_08078,10.877343,78.781707,852.55,9.97,137.85,6.62,synthetic_srtm
8079,Mine_08079,8.557466,78.904753,336.57,7.04,184.43,4.21,synthetic_srtm
8080,Mine_08080,8.389966,78.725642,653.17,13.5,210.37,4.92,synthetic_srtm
8081,Mine_08081,11.609524,79.417748,735.27,19.03,115.63,6.4,synthetic_srtm
8082,Mine_08082,8.457539,76.489647,1683.43,33.82,258.98,13.13,synthetic_srtm
8083,Mine_08083,9.861797,77.501809,859.67,13.34,169.74,8.56,synthetic_srtm
8084,Mine_08084,9.891031,76.480737,535.14,6.08,228.16,5.24,synthetic_srtm
8085,Mine_08085,10.418775,76.375708,1496.45,32.97,280.11,11.46,synthetic_srtm
8086,Mine_08086,11.773921,77.853139,1003.2,35.14,161.68,14.29,synthetic_srtm
8087,Mine_08087,13.357272,78.954492,507.05,16.29,97.8,7.13,synthetic_srtm
8088,Mine_08088,11.152642,76.684028,935.64,5.57,217.06,1.83,synthetic_srtm
8089,Mine_08089,13.097923,79.942959,758.59,23.35,168.58,11.75,synthetic_srtm
8090,Mine_08090,9.533474,79.589037,589.99,7.67,358.42,6.24,synthetic_srtm
8091,Mine_08091,12.22244,78.631623,686.99,7.74,7.13,6.37,synthetic_srtm
8092,Mine_08092,13.428447,79.806691,704.65,22.13,224.86,6.88,synthetic_srtm
8093,Mine_08093,9.322805,76.715356,819.59,11.97,216.49,8.37,synthetic_srtm
8094,Mine_08094,9.652179,78.309403,596.54,13.96,104.96,4.25,synthetic_srtm
8095,Mine_08095,11.442992,79.365921,754.69,18.15,138.03,9.99,synthetic_srtm
8096,Mine_08096,8.384184,79.740848,245.31,3.78,262.92,2.29,synthetic_srtm
8097,Mine_08097,10.01757,78.684936,999.48,19.12,244.89,6.75,synthetic_srtm
8098,Mine_08098,12.174066,77.534686,1038.5,34.43,155.71,10.82,synthetic_srtm
8099,Mine_08099,12.996433,78.536392,390.2,14.3,197.66,6.47,synthetic_srtm
8100,Mine_08100,11.839232,78.520708,346.48,0.82,45.53,0.56,synthetic_srtm
