mine_id,mine_name,mineral_type,rock_stability_index,fracture_density,weathering_index,joint_spacing_m,ucs_mpa,data_source
7992,Mine_07992,Iron Ore,0.644,0.368,0.659,3.74,53.53,synthetic_geological_survey
7993,Mine_07993,Marble,0.803,0.375,0.26,3.98,54.53,synthetic_geological_survey
7994,Mine_07994,Sand,0.317,0.845,0.399,1.65,169.95,synthetic_geological_survey
7995,Mine_07995,Marble,0.733,0.342,0.761,4.14,146.6,synthetic_geological_survey
7996,Mine_07996,Iron Ore,0.741,0.423,0.387,2.13,172.67,synthetic_geological_survey
7997,Mine_07997,Marble,0.885,0.413,0.711,2.85,116.14,synthetic_geological_survey
7998,Mine_07998,Salt,0.896,0.199,0.346,2.47,152.97,synthetic_geological_survey
7999,Mine_07999,Iron Ore,0.747,0.427,0.339,3.67,144.01,synthetic_geological_survey
8000,Mine_08000,Sand,0.317,0.845,0.425,3.69,60.37,synthetic_geological_survey
8001,Mine_08001,Iron Ore,0.681,0.389,0.761,1.11,114.85,synthetic_geological_survey
8002,Mine_08002,Granite,0.666,0.25,0.63,0.61,167.69,synthetic_geological_survey
8003,Mine_08003,Salt,1.041,0.231,0.344,1.96,60.96,synthetic_geological_survey
8004,Mine_08004,Iron Ore,0.591,0.338,0.784,3.96,96.59,synthetic_geological_survey
8005,Mine_08005,Limestone,0.54,0.45,0.31,1.62,150.0,synthetic_geological_survey
8006,Mine_08006,Salt,0.736,0.163,0.472,4.86,21.53,synthetic_geological_survey
8007,Mine_08007,Sand,0.333,0.889,0.299,4.52,69.27,synthetic_geological_survey
8008,Mine_08008,Granite,0.871,0.327,0.33,3.37,67.26,synthetic_geological_survey
8009,Mine_08009,Granite,0.64,0.24,0.229,4.19,25.45,synthetic_geological_survey
8010,Mine_08010,Salt,0.945,0.21,0.276,4.38,85.66,synthetic_geological_survey
8011,Mine_08011,Limestone,0.684,0.57,0.605,2.03,187.25,synthetic_geological_survey
8012,Mine_08012,Limestone,0.537,0.447,0.477,3.97,57.64,synthetic_geological_survey
8013,Mine_08013,Iron Ore,0.673,0.385,0.469,4.48,96.67,synthetic_geological_survey
8014,Mine_08014,Iron Ore,0.68,0.388,0.423,0.63,33.4,synthetic_geological_survey
8015,Mine_08015,Sand,0.273,0.729,0.207,1.14,143.06,synthetic_geological_survey
8016,Mine_08016,Sandstone,0.492,0.591,0.446,2.65,64.39,synthetic_geological_survey
8017,Mine_08017,Sand,0.268,0.714,0.516,1.91,153.39,synthetic_geological_survey
8018,Mine_08018,Sand,0.246,0.655,0.346,2.31,95.0,synthetic_geological_survey
8019,Mine_08019,Silica Sand,0.364,0.638,0.408,1.72,80.12,synthetic_geological_survey
8020,Mine_08020,Granite,0.696,0.261,0.74,4.3,153.67,synthetic_geological_survey
8021,Mine_08021,Silica Sand,0.387,0.677,0.742,2.92,47.6,synthetic_geological_survey
8022,Mine_08022,Limestone,0.703,0.586,0.259,4.71,183.36,synthetic_geological_survey
8023,Mine_08023,Salt,0.971,0.216,0.25,2.5,136.83,synthetic_geological_survey
8024,Mine_08024,Granite,0.674,0.253,0.455,2.12,170.18,synthetic_geological_survey
8025,Mine_08025,Marble,0.898,0.419,0.344,3.72,105.38,synthetic_geological_survey
8026,Mine_08026,Silica Sand,0.425,0.743,0.751,0.77,52.29,synthetic_geological_survey
8027,Mine_08027,Marble,0.864,0.403,0.623,2.31,161.75,synthetic_geological_survey
8028,Mine_08028,Limestone,0.599,0.499,0.342,3.06,32.36,synthetic_geological_survey
8029,Mine_08029,Granite,0.843,0.316,0.696,4.97,58.2,synthetic_geological_survey
8030,Mine_08030,Salt,0.783,0.174,0.654,4.81,106.94,synthetic_geological_survey
8031,Mine_08031,Sandstone,0.577,0.693,0.539,1.42,129.3,synthetic_geological_survey
8032,Mine_08032,Silica Sand,0.353,0.618,0.746,3.0,30.71,synthetic_geological_survey
8033,Mine_08033,Silica Sand,0.41,0.718,0.664,1.78,136.62,synthetic_geological_survey
8034,Mine_08034,Silica Sand,0.398,0.696,0.684,2.96,174.37,synthetic_geological_survey
8035,Mine_08035,Sand,0.32,0.853,0.758,3.42,110.42,synthetic_geological_survey
8036,Mine_08036,Silica Sand,0.367,0.642,0.554,2.48,34.95,synthetic_geological_survey
8037,Mine_08037,Sandstone,0.495,0.594,0.608,3.41,130.1,synthetic_geological_survey
8038,Mine_08038,Sandstone,0.534,0.641,0.473,3.79,67.7,synthetic_geological_survey
8039,Mine_08039,Silica Sand,0.439,0.769,0.572,2.25,186.77,synthetic_geological_survey
8040,Mine_08040,Salt,0.84,0.187,0.356,3.58,53.1,synthetic_geological_survey
8041,Mine_08041,Iron Ore,0.796,0.455,0.746,4.76,133.5,synthetic_geological_survey
8042,Mine_08042,Silica Sand,0.423,0.741,0.37,0.59,55.68,synthetic_geological_survey
8043,Mine_08043,Granite,0.95,0.356,0.472,2.82,82.64,synthetic_geological_survey
8044,Mine_08044,Limestone,0.499,0.415,0.264,3.47,121.2,synthetic_geological_survey
8045,Mine_08045,Granite,0.763,0.286,0.744,3.55,82.94,synthetic_geological_survey
8046,Mine_08046,Marble,0.816,0.381,0.678,3.84,75.14,synthetic_geological_survey
8047,Mine_08047,Iron Ore,0.781,0.446,0.392,4.61,194.49,synthetic_geological_survey
8048,Mine_08048,Sand,0.345,0.92,0.526,4.0,131.38,synthetic_geological_survey
8049,Mine_08049,Iron Ore,0.578,0.331,0.291,4.07,35.34,synthetic_geological_survey
8050,Mine_08050,Sand,0.327,0.871,0.21,3.02,152.36,synthetic_geological_survey
8051,Mine_08051,Silica Sand,0.392,0.685,0.569,3.89,97.95,synthetic_geological_survey
8052,Mine_08052,Marble,0.614,0.287,0.332,3.64,193.81,synthetic_geological_survey
8053,Mine_08053,Sand,0.317,0.846,0.637,3.11,122.14,synthetic_geological_survey
8054,Mine_08054,Limestone,0.686,0.572,0.556,2.56,179.18,synthetic_geological_survey
8055,Mine_08055,Sandstone,0.522,0.627,0.797,3.65,101.36,synthetic_geological_survey
8056,Mine_08056,Limestone,0.597,0.498,0.636,2.19,115.85,synthetic_geological_survey
8057,Mine_08057,Salt,1.003,0.223,0.651,3.4,112.32,synthetic_geological_survey
8058,Mine_08058,Iron Ore,0.752,0.429,0.527,2.48,74.13,synthetic_geological_survey
8059,Mine_08059,Granite,0.767,0.288,0.615,3.2,175.42,synthetic_geological_survey
8060,Mine_08060,Granite,0.695,0.261,0.525,2.18,37.54,synthetic_geological_survey
8061,Mine_08061,Granite,0.748,0.28,0.41,2.41,169.48,synthetic_geological_survey
8062,Mine_08062,Sand,0.352,0.938,0.452,2.19,171.55,synthetic_geological_survey
8063,Mine_08063,Silica Sand,0.459,0.803,0.784,3.81,92.84,synthetic_geological_survey
8064,Mine_08064,Marble,0.658,0.307,0.323,2.57,181.41,synthetic_geological_survey
8065,Mine_08065,Iron Ore,0.769,0.44,0.423,2.53,81.94,synthetic_geological_survey
8066,Mine_08066,Sand,0.262,0.699,0.301,3.33,129.03,synthetic_geological_survey
8067,Mine_08067,Limestone,0.584,0.487,0.277,1.46,65.17,synthetic_geological_survey
8068,Mine_08068,Sand,0.277,0.738,0.37,1.17,47.86,synthetic_geological_survey
8069,Mine_08069,Silica Sand,0.402,0.703,0.251,1.74,89.0,synthetic_geological_survey
8070,Mine_08070,Iron Ore,0.586,0.335,0.42,4.14,167.3,synthetic_geological_survey
8071,Mine_08071,Marble,0.887,0.414,0.678,3.1,65.45,synthetic_geological_survey
8072,Mine_08072,Iron Ore,0.648,0.37,0.487,4.91,163.56,synthetic_geological_survey
8073,Mine_08073,Limestone,0.562,0.468,0.721,4.08,188.2,synthetic_geological_survey
8074,Mine_08074,Salt,0.847,0.188,0.691,1.8,155.44,synthetic_geological_survey
8075,Mine_08075,Sandstone,0.552,0.662,0.44,4.49,165.73,synthetic_geological_survey
8076,Mine_08076,Marble,0.828,0.386,0.708,3.62,56.37,synthetic_geological_survey
8077,Mine_08077,Limestone,0.481,0.401,0.425,4.85,28.27,synthetic_geological_survey
8078,Mine_08078,Salt,0.821,0.182,0.311,3.65,145.98,synthetic_geological_survey
8079,Mine_08079,Granite,0.653,0.245,0.339,2.85,138.64,synthetic_geological_survey
8080,Mine_08080,Sandstone,0.555,0.666,0.335,1.43,144.92,synthetic_geological_survey
8081,Mine_08081,Limestone,0.609,0.507,0.212,4.22,136.51,synthetic_geological_survey
8082,Mine_08082,Silica Sand,0.472,0.826,0.63,3.34,63.25,synthetic_geological_survey
8083,Mine_08083,Sand,0.336,0.896,0.611,1.88,97.59,synthetic_geological_survey
8084,Mine_08084,Silica Sand,0.448,0.783,0.775,1.56,184.24,synthetic_geological_survey
8085,Mine_08085,Granite,0.646,0.242,0.766,0.59,113.49,synthetic_geological_survey
8086,Mine_08086,Granite,0.8,0.3,0.325,0.62,86.36,synthetic_geological_survey
8087,Mine_08087,Salt,0.731,0.162,0.452,1.01,152.2,synthetic_geological_survey
8088,Mine_08088,Sand,0.267,0.712,0.769,3.05,39.35,synthetic_geological_survey
8089,Mine_08089,Sand,0.354,0.945,0.368,3.39,128.07,synthetic_geological_survey
8090,Mine_08090,Sand,0.356,0.949,0.363,4.28,129.28,synthetic_geological_survey
8091,Mine_08091,Granite,0.858,0.322,0.477,4.49,70.25,synthetic_geological_survey
8092,Mine_08092,Sand,0.28,0.746,0.723,1.91,191.91,synthetic_geological_survey
8093,Mine_08093,Marble,0.889,0.415,0.454,2.76,78.47,synthetic_geological_survey
8094,Mine_08094,Silica Sand,0.363,0.635,0.201,3.15,182.9,synthetic_geological_survey
8095,Mine_08095,Sand,0.319,0.851,0.497,4.19,78.34,synthetic_geological_survey
8096,Mine_08096,Marble,0.887,0.414,0.761,3.25,43.32,synthetic_geological_survey
8097,Mine_08097,Marble,0.637,0.297,0.399,0.56,106.6,synthetic_geological_survey
8098,Mine_08098,Limestone,0.53,0.441,0.549,4.51,47.19,synthetic_geological_survey
8099,Mine_08099,Salt,0.972,0.216,0.237,2.43,199.16,synthetic_geological_survey
8100,Mine_08100,Iron Ore,0.735,0.42,0.266,1.04,115.07,synthetic_geological_survey
8101,Mine_08101,Silica Sand,0.382,0.668,0.221,4.56,49.43,synthetic_geological_survey
8102,Mine_08102,Silica Sand,0.331,0.578,0.649,3.38,152.01,synthetic_geological_survey
8103,Mine_08103,Granite,0.669,0.251,0.759,1.38,83.42,synthetic_geological_survey
8104,Mine_08104,Sand,0.316,0.843,0.412,3.14,132.29,synthetic_geological_survey
8105,Mine_08105,Limestone,0.572,0.476,0.375,0.94,71.73,synthetic_geological_survey
8106,Mine_08106,Salt,0.92,0.204,0.797,4.38,135.78,synthetic_geological_survey
8107,Mine_08107,Iron Ore,0.582,0.333,0.519,3.41,55.66,synthetic_geological_survey
8108,Mine_08108,Salt,0.774,0.172,0.293,4.98,135.52,synthetic_geological_survey
8109,Mine_08109,Sandstone,0.427,0.512,0.401,0.82,135.14,synthetic_geological_survey
8110,Mine_08110,Sand,0.274,0.729,0.2,1.69,143.37,synthetic_geological_survey
8111,Mine_08111,Sand,0.291,0.775,0.456,3.47,172.01,synthetic_geological_survey
8112,Mine_08112,Sand,0.336,0.896,0.236,2.58,143.98,synthetic_geological_survey
8113,Mine_08113,Sandstone,0.546,0.655,0.605,4.5,190.4,synthetic_geological_survey
8114,Mine_08114,Sand,0.335,0.893,0.584,4.6,142.5,synthetic_geological_survey
8115,Mine_08115,Sand,0.265,0.707,0.292,4.03,85.82,synthetic_geological_survey
8116,Mine_08116,Granite,0.906,0.34,0.788,1.03,92.59,synthetic_geological_survey
8117,Mine_08117,Salt,1.067,0.237,0.431,1.94,50.34,synthetic_geological_survey
8118,Mine_08118,Silica Sand,0.323,0.566,0.335,4.68,134.0,synthetic_geological_survey
8119,Mine_08119,Silica Sand,0.461,0.807,0.261,2.64,150.46,synthetic_geological_survey
8120,Mine_08120,Salt,0.909,0.202,0.765,1.63,41.17,synthetic_geological_survey
8121,Mine_08121,Sandstone,0.429,0.514,0.267,1.46,48.7,synthetic_geological_survey
8122,Mine_08122,Iron Ore,0.796,0.455,0.208,2.68,133.71,synthetic_geological_survey
8123,Mine_08123,Sand,0.354,0.944,0.31,2.88,92.37,synthetic_geological_survey
8124,Mine_08124,Iron Ore,0.596,0.34,0.748,1.27,153.84,synthetic_geological_survey
8125,Mine_08125,Sandstone,0.532,0.638,0.496,0.65,21.52,synthetic_geological_survey
8126,Mine_08126,Silica Sand,0.422,0.738,0.444,0.55,85.89,synthetic_geological_survey
8127,Mine_08127,Limestone,0.706,0.588,0.752,4.75,175.19,synthetic_geological_survey
8128,Mine_08128,Sandstone,0.455,0.546,0.782,3.94,194.39,synthetic_geological_survey
8129,Mine_08129,Limestone,0.693,0.577,0.682,0.93,53.55,synthetic_geological_survey
8130,Mine_08130,Sandstone,0.568,0.681,0.774,3.49,52.35,synthetic_geological_survey
8131,Mine_08131,Salt,0.97,0.215,0.491,0.85,119.1,synthetic_geological_survey
8132,Mine_08132,Silica Sand,0.381,0.667,0.542,3.92,128.45,synthetic_geological_survey
8133,Mine_08133,Sandstone,0.546,0.655,0.375,3.69,147.71,synthetic_geological_survey
8134,Mine_08134,Granite,0.886,0.332,0.54,1.5,95.62,synthetic_geological_survey
8135,Mine_08135,Salt,0.885,0.197,0.35,2.24,62.65,synthetic_geological_survey
8136,Mine_08136,Iron Ore,0.586,0.335,0.212,4.53,86.7,synthetic_geological_survey
8137,Mine_08137,Sandstone,0.585,0.702,0.566,1.37,48.66,synthetic_geological_survey
8138,Mine_08138,Sandstone,0.556,0.668,0.291,1.04,161.71,synthetic_geological_survey
8139,Mine_08139,Sand,0.307,0.82,0.551,3.62,88.53,synthetic_geological_survey
8140,Mine_08140,Salt,0.768,0.171,0.388,1.38,162.76,synthetic_geological_survey
8141,Mine_08141,Granite,0.67,0.251,0.774,4.45,192.46,synthetic_geological_survey
8142,Mine_08142,Sand,0.274,0.731,0.5,4.02,28.86,synthetic_geological_survey
8143,Mine_08143,Limestone,0.673,0.561,0.534,4.55,133.86,synthetic_geological_survey
8144,Mine_08144,Sand,0.245,0.653,0.4,3.58,189.15,synthetic_geological_survey
8145,Mine_08145,Silica Sand,0.43,0.752,0.511,4.68,117.23,synthetic_geological_survey
8146,Mine_08146,Iron Ore,0.768,0.439,0.399,4.03,120.74,synthetic_geological_survey
8147,Mine_08147,Limestone,0.537,0.447,0.525,4.77,65.49,synthetic_geological_survey
8148,Mine_08148,Limestone,0.518,0.432,0.633,2.82,43.92,synthetic_geological_survey
8149,Mine_08149,Sand,0.35,0.934,0.533,2.71,53.36,synthetic_geological_survey
8150,Mine_08150,Sand,0.314,0.838,0.621,0.96,173.56,synthetic_geological_survey
8151,Mine_08151,Salt,0.808,0.179,0.536,3.78,64.99,synthetic_geological_survey
8152,Mine_08152,Silica Sand,0.351,0.614,0.342,2.12,145.37,synthetic_geological_survey
8153,Mine_08153,Salt,0.797,0.177,0.385,1.17,124.98,synthetic_geological_survey
8154,Mine_08154,Silica Sand,0.444,0.777,0.429,3.88,143.17,synthetic_geological_survey
8155,Mine_08155,Limestone,0.701,0.584,0.582,3.11,41.23,synthetic_geological_survey
8156,Mine_08156,Marble,0.88,0.411,0.284,3.24,80.99,synthetic_geological_survey
8157,Mine_08157,Silica Sand,0.429,0.75,0.508,0.72,145.33,synthetic_geological_survey
8158,Mine_08158,Marble,0.894,0.417,0.74,4.92,137.98,synthetic_geological_survey
8159,Mine_08159,Sandstone,0.408,0.49,0.656,4.78,190.91,synthetic_geological_survey
8160,Mine_08160,Iron Ore,0.646,0.369,0.76,1.73,195.67,synthetic_geological_survey
8161,Mine_08161,Silica Sand,0.445,0.778,0.57,1.17,90.53,synthetic_geological_survey
8162,Mine_08162,Sandstone,0.49,0.588,0.525,0.6,158.65,synthetic_geological_survey
8163,Mine_08163,Granite,0.776,0.291,0.228,1.24,109.68,synthetic_geological_survey
8164,Mine_08164,Salt,0.923,0.205,0.531,0.85,162.83,synthetic_geological_survey
8165,Mine_08165,Sandstone,0.451,0.542,0.641,4.91,44.05,synthetic_geological_survey
8166,Mine_08166,Granite,0.782,0.293,0.3,4.03,104.24,synthetic_geological_survey
8167,Mine_08167,Granite,0.67,0.251,0.676,2.88,46.86,synthetic_geological_survey
8168,Mine_08168,Limestone,0.59,0.491,0.262,1.61,157.56,synthetic_geological_survey
8169,Mine_08169,Marble,0.681,0.318,0.794,3.15,114.41,synthetic_geological_survey
8170,Mine_08170,Limestone,0.607,0.505,0.732,4.3,155.02,synthetic_geological_survey
8171,Mine_08171,Granite,0.729,0.273,0.227,4.0,74.33,synthetic_geological_survey
8172,Mine_08172,Limestone,0.657,0.548,0.633,0.71,163.44,synthetic_geological_survey
8173,Mine_08173,Sandstone,0.596,0.715,0.528,0.86,83.38,synthetic_geological_survey
8174,Mine_08174,Limestone,0.51,0.425,0.31,4.33,78.74,synthetic_geological_survey
8175,Mine_08175,Granite,0.918,0.344,0.44,3.58,85.22,synthetic_geological_survey
8176,Mine_08176,Limestone,0.551,0.459,0.516,1.38,114.86,synthetic_geological_survey
8177,Mine_08177,Salt,0.919,0.204,0.696,1.21,57.51,synthetic_geological_survey
8178,Mine_08178,Silica Sand,0.328,0.573,0.628,0.9,74.0,synthetic_geological_survey
8179,Mine_08179,Salt,1.026,0.228,0.215,2.04,170.67,synthetic_geological_survey
8180,Mine_08180,Marble,0.716,0.334,0.67,2.45,118.28,synthetic_geological_survey
8181,Mine_08181,Limestone,0.647,0.539,0.547,4.25,27.63,synthetic_geological_survey
8182,Mine_08182,Granite,0.745,0.279,0.656,2.86,102.8,synthetic_geological_survey
8183,Mine_08183,Salt,0.849,0.189,0.761,4.69,145.35,synthetic_geological_survey
8184,Mine_08184,Silica Sand,0.371,0.649,0.323,4.76,25.19,synthetic_geological_survey
8185,Mine_08185,Sand,0.254,0.678,0.374,1.42,172.86,synthetic_geological_survey
8186,Mine_08186,Marble,0.883,0.412,0.553,2.59,54.98,synthetic_geological_survey
8187,Mine_08187,Salt,0.733,0.163,0.209,3.45,170.31,synthetic_geological_survey
8188,Mine_08188,Granite,0.879,0.329,0.49,3.26,49.32,synthetic_geological_survey
8189,Mine_08189,Granite,0.699,0.262,0.691,3.56,160.76,synthetic_geological_survey
8190,Mine_08190,Silica Sand,0.458,0.801,0.772,3.75,138.6,synthetic_geological_survey
8191,Mine_08191,Iron Ore,0.682,0.39,0.587,2.04,142.91,synthetic_geological_survey
8192,Mine_08192,Iron Ore,0.738,0.422,0.223,4.99,93.98,synthetic_geological_survey
8193,Mine_08193,Silica Sand,0.347,0.607,0.479,4.53,103.53,synthetic_geological_survey
8194,Mine_08194,Silica Sand,0.422,0.739,0.565,3.41,36.63,synthetic_geological_survey
8195,Mine_08195,Sandstone,0.411,0.494,0.603,3.97,48.34,synthetic_geological_survey
8196,Mine_08196,Marble,0.691,0.322,0.513,4.91,95.22,synthetic_geological_survey
8197,Mine_08197,Silica Sand,0.344,0.602,0.535,3.0,33.54,synthetic_geological_survey
8198,Mine_08198,Sand,0.27,0.72,0.599,3.91,182.98,synthetic_geological_survey
8199,Mine_08199,Sand,0.333,0.888,0.532,1.71,165.52,synthetic_geological_survey
8200,Mine_08200,Iron Ore,0.672,0.384,0.384,4.83,144.44,synthetic_geological_survey
8201,Mine_08201,Marble,0.679,0.317,0.228,0.89,28.64,synthetic_geological_survey
8202,Mine_08202,Granite,0.768,0.288,0.419,1.08,118.8,synthetic_geological_survey
8203,Mine_08203,Limestone,0.654,0.545,0.563,1.43,197.04,synthetic_geological_survey
8204,Mine_08204,Iron Ore,0.835,0.477,0.722,4.15,147.39,synthetic_geological_survey
8205,Mine_08205,Sandstone,0.418,0.501,0.45,1.63,114.8,synthetic_geological_survey
8206,Mine_08206,Sandstone,0.438,0.525,0.674,2.38,173.91,synthetic_geological_survey
8207,Mine_08207,Salt,1.044,0.232,0.5,2.24,25.66,synthetic_geological_survey
8208,Mine_08208,Iron Ore,0.701,0.401,0.474,2.82,82.51,synthetic_geological_survey
8209,Mine_08209,Marble,0.617,0.288,0.317,4.7,53.31,synthetic_geological_survey
8210,Mine_08210,Marble,0.64,0.299,0.469,3.65,152.22,synthetic_geological_survey
8211,Mine_08211,Silica Sand,0.372,0.651,0.767,4.83,68.18,synthetic_geological_survey
8212,Mine_08212,Limestone,0.67,0.559,0.666,4.63,138.88,synthetic_geological_survey
8213,Mine_08213,Silica Sand,0.363,0.636,0.753,3.69,137.42,synthetic_geological_survey
8214,Mine_08214,Sand,0.346,0.924,0.405,2.0,52.83,synthetic_geological_survey
8215,Mine_08215,Iron Ore,0.57,0.326,0.769,1.01,50.78,synthetic_geological_survey
8216,Mine_08216,Iron Ore,0.585,0.334,0.709,0.55,44.02,synthetic_geological_survey
8217,Mine_08217,Salt,0.734,0.163,0.339,1.4,146.29,synthetic_geological_survey
8218,Mine_08218,Sandstone,0.489,0.587,0.243,2.46,125.46,synthetic_geological_survey
8219,Mine_08219,Silica Sand,0.445,0.778,0.742,2.25,138.55,synthetic_geological_survey
8220,Mine_08220,Marble,0.712,0.332,0.549,1.76,62.02,synthetic_geological_survey
8221,Mine_08221,Iron Ore,0.628,0.359,0.377,2.34,76.84,synthetic_geological_survey
8222,Mine_08222,Iron Ore,0.826,0.472,0.597,0.75,188.56,synthetic_geological_survey
8223,Mine_08223,Sand,0.245,0.653,0.707,4.05,58.18,synthetic_geological_survey
8224,Mine_08224,Iron Ore,0.609,0.348,0.433,3.22,124.26,synthetic_geological_survey
8225,Mine_08225,Limestone,0.482,0.402,0.596,2.01,65.8,synthetic_geological_survey
8226,Mine_08226,Limestone,0.518,0.432,0.313,2.93,73.49,synthetic_geological_survey
8227,Mine_08227,Limestone,0.6,0.5,0.557,4.16,191.66,synthetic_geological_survey
8228,Mine_08228,Marble,0.714,0.333,0.753,4.49,193.39,synthetic_geological_survey
8229,Mine_08229,Limestone,0.57,0.475,0.733,1.0,71.07,synthetic_geological_survey
8230,Mine_08230,Sand,0.267,0.712,0.621,2.35,87.37,synthetic_geological_survey
8231,Mine_08231,Granite,0.916,0.344,0.756,2.6,24.9,synthetic_geological_survey
8232,Mine_08232,Granite,0.811,0.304,0.551,0.59,43.28,synthetic_geological_survey
8233,Mine_08233,Sand,0.293,0.782,0.463,4.64,146.38,synthetic_geological_survey
8234,Mine_08234,Sand,0.36,0.959,0.3,1.21,173.46,synthetic_geological_survey
8235,Mine_08235,Marble,0.829,0.387,0.325,3.37,187.4,synthetic_geological_survey
8236,Mine_08236,Marble,0.638,0.298,0.78,4.1,100.6,synthetic_geological_survey
8237,Mine_08237,Granite,0.747,0.28,0.457,4.93,98.62,synthetic_geological_survey
8238,Mine_08238,Marble,0.811,0.378,0.43,4.78,53.25,synthetic_geological_survey
8239,Mine_08239,Silica Sand,0.332,0.581,0.433,1.76,146.51,synthetic_geological_survey
8240,Mine_08240,Salt,0.886,0.197,0.588,4.06,94.63,synthetic_geological_survey
8241,Mine_08241,Salt,0.944,0.21,0.395,2.45,100.86,synthetic_geological_survey
8242,Mine_08242,Sand,0.337,0.899,0.385,2.88,86.87,synthetic_geological_survey
8243,Mine_08243,Marble,0.648,0.302,0.799,0.75,198.39,synthetic_geological_survey
