mine_id,mine_name,district,mineral_type,lease_area_ha,latitude,longitude,status,avg_rainfall_mm,max_rainfall_mm,rainfall_variability,avg_temp_c,max_avg_temp_c,min_avg_temp_c,extreme_max_temp_c,extreme_min_temp_c,elevation_m,slope_degrees,aspect_degrees,terrain_ruggedness_index,rock_stability_index,fracture_density,weathering_index,joint_spacing_m,ucs_mpa,rainfall_intensity,temperature_stress,slope_risk_factor,geological_risk,environmental_risk_score
9633,Mine_09633,Vellore,Sandstone,30.86,12.639373,77.425915,Active,239.69,453.94,149.95,22.95,31.41,15.66,37.67,9.09,1022.0,42.07,136.45,14.19,0.592,0.71,0.247,4.2,73.83,1.8938629062539114,2.858,0.9348888888888889,0.28968,1.057
9634,Mine_09634,Cuddalore,Silica Sand,103.51,12.054174,76.239829,Active,203.54,422.79,158.65,23.66,30.42,15.87,36.6,10.03,696.0,6.55,96.29,3.69,0.39,0.682,0.641,1.22,21.52,2.077183845927091,2.657,0.14555555555555555,0.41602,0.914
9635,Mine_09635,Madurai,Granite,63.13,10.344235,80.474696,Closed,166.75,351.61,126.21,25.05,32.68,17.06,39.75,11.41,648.98,14.24,167.61,5.01,0.931,0.349,0.604,3.31,71.58,2.1086056971514244,2.834,0.3164444444444445,0.02408099999999998,0.868
9636,Mine_09636,Madurai,Limestone,7.47,10.416418,80.173409,Active,159.9,367.66,115.78,24.14,30.84,16.76,36.45,9.48,697.88,15.27,324.29,5.72,0.645,0.538,0.739,3.13,186.32,2.2993120700437775,2.697,0.3393333333333333,0.19099,0.963
9637,Mine_09637,Theni,Granite,17.47,13.138486,77.657174,Active,262.1,532.39,174.34,22.8,29.77,15.14,34.61,8.09,2346.51,41.86,68.85,16.1,0.77,0.289,0.612,4.92,125.74,2.031247615413964,2.652,0.9302222222222222,0.06646999999999999,1.032
9638,Mine_09638,Vellore,Salt,6.72,9.298137,78.456024,Active,130.68,272.48,93.43,24.85,31.54,16.85,40.09,10.22,276.66,12.29,47.04,4.77,1.027,0.228,0.3,2.43,199.84,2.0850933578206305,2.9870000000000005,0.2731111111111111,-0.00615599999999998,0.826
9639,Mine_09639,Cuddalore,Sand,2.64,8.164673,80.052526,Active,88.07,184.76,61.55,25.67,32.78,17.19,40.28,10.36,209.19,3.0,27.15,2.16,0.333,0.888,0.753,2.45,29.32,2.0978766889973883,2.992,0.06666666666666667,0.592296,0.992
9640,Mine_09640,Kanyakumari,Granite,14.15,11.78212,77.281251,Active,180.83,389.41,125.04,24.36,30.71,16.63,39.0,8.47,2153.71,28.85,248.81,9.08,0.901,0.338,0.403,0.92,193.63,2.153459049936404,3.053,0.6411111111111112,0.03346199999999999,0.979
9641,Mine_09641,Cuddalore,Granite,43.53,11.309123,76.578518,Active,188.99,432.87,136.77,24.27,32.04,16.87,38.92,9.24,1629.41,44.45,254.15,17.96,0.84,0.315,0.324,4.84,88.22,2.2904386475474894,2.968,0.9877777777777779,0.05040000000000001,1.099
9642,Mine_09642,Madurai,Sand,5.99,11.386125,80.253532,Active,172.54,405.53,124.42,23.88,30.33,16.43,37.89,8.36,249.16,11.31,110.77,4.38,0.279,0.743,0.692,1.51,34.3,2.350353541207836,2.9530000000000003,0.25133333333333335,0.5357029999999999,1.071
9643,Mine_09643,Coimbatore,Iron Ore,58.02,9.853091,80.300072,Active,135.46,297.96,89.8,24.81,32.06,17.72,38.83,11.8,890.09,7.51,221.97,5.36,0.649,0.371,0.446,4.87,76.5,2.1996161228406907,2.703,0.1668888888888889,0.130221,0.844
9644,Mine_09644,Tirunelveli,Sandstone,16.48,9.315186,78.925094,Active,133.09,279.98,99.6,24.31,33.37,16.69,39.59,9.37,456.49,7.99,154.18,5.69,0.525,0.63,0.367,4.24,132.17,2.1036892328499515,3.0220000000000007,0.17755555555555555,0.29924999999999996,0.903
9645,Mine_09645,Theni,Sand,99.93,12.189921,77.170303,Active,166.86,298.54,102.6,23.43,30.56,15.52,37.09,8.88,2119.53,30.73,308.67,9.53,0.257,0.684,0.353,4.06,167.6,1.7891645690998441,2.821,0.6828888888888889,0.508212,1.033
9646,Mine_09646,Erode,Granite,5.86,8.181482,78.218132,Active,88.86,178.17,64.96,25.75,32.42,18.21,40.64,10.79,964.25,8.62,279.15,3.71,0.868,0.326,0.793,3.23,147.51,2.0050641458474003,2.9850000000000003,0.19155555555555553,0.043032,0.849
9647,Mine_09647,Dindigul,Silica Sand,7.56,8.129702,78.381615,Active,69.6,174.94,50.98,25.57,33.73,17.12,40.88,10.83,335.66,7.53,140.34,2.77,0.423,0.741,0.229,3.0,116.54,2.513505747126437,3.0050000000000003,0.16733333333333333,0.42755699999999996,1.005
9648,Mine_09648,Namakkal,Silica Sand,190.3,11.499638,79.62713,Active,183.25,449.53,135.9,23.29,29.66,16.53,35.72,9.76,396.18,14.05,266.02,8.07,0.414,0.725,0.38,0.5,23.34,2.4530968622100953,2.596,0.31222222222222223,0.42485000000000006,1.009
9649,Mine_09649,Theni,Silica Sand,22.51,10.506895,79.9809,Active,139.05,299.27,90.29,24.43,31.56,16.6,37.21,10.52,384.76,3.71,106.88,3.65,0.351,0.615,0.762,0.58,163.64,2.152247393024092,2.669,0.08244444444444445,0.399135,0.918
9650,Mine_09650,Theni,Sandstone,86.34,10.535341,79.153326,Active,136.29,371.14,110.62,24.49,31.89,17.2,39.54,10.37,551.28,23.71,48.6,8.84,0.488,0.585,0.296,3.5,133.03,2.7231638418079096,2.9170000000000003,0.526888888888889,0.29952,1.114
9651,Mine_09651,Ariyalur,Iron Ore,17.42,11.565664,79.672395,Active,159.76,330.88,109.24,23.03,29.69,16.05,34.83,9.35,957.41,24.82,33.09,11.31,0.783,0.448,0.51,1.23,150.32,2.071106659989985,2.5479999999999996,0.5515555555555556,0.09721599999999998,0.915
9652,Mine_09652,Tuticorin,Sand,40.03,12.910343,79.22613,Active,235.32,488.87,159.37,22.99,30.15,14.8,37.9,8.51,379.66,12.48,280.83,6.63,0.33,0.881,0.469,0.62,77.16,2.0774689784123748,2.939,0.2773333333333333,0.59027,1.017
9653,Mine_09653,Karur,Iron Ore,32.11,10.538872,77.149643,Active,159.15,342.11,123.07,24.46,31.55,18.2,37.68,10.52,673.57,6.86,106.33,2.07,0.696,0.398,0.731,3.27,183.82,2.149607288721332,2.716,0.15244444444444444,0.12099200000000003,0.857
9654,Mine_09654,Dindigul,Granite,26.65,12.6527,76.452875,Active,234.37,514.17,161.47,23.15,30.22,14.9,36.25,9.07,602.22,8.76,32.32,4.02,0.787,0.295,0.274,1.41,100.82,2.19383880189444,2.718,0.19466666666666665,0.06283499999999999,0.815
9655,Mine_09655,Krishnagiri,Salt,18.4,10.697498,77.118209,Closed,167.03,377.92,122.82,24.38,32.61,16.65,39.57,9.23,963.96,10.76,15.57,6.02,1.0,0.222,0.248,3.26,91.35,2.262587559121116,3.034,0.2391111111111111,0.0,0.852
9656,Mine_09656,Tuticorin,Granite,103.49,10.180959,78.485303,Active,146.12,343.37,108.42,24.35,32.15,16.85,38.0,11.34,955.15,16.49,278.48,7.75,0.838,0.314,0.479,0.79,158.79,2.3499178757185875,2.666,0.3664444444444444,0.05086800000000001,0.91
9657,Mine_09657,Karur,Silica Sand,68.6,12.956608,76.939361,Active,249.46,559.01,193.89,23.08,31.09,16.02,38.28,10.55,659.02,8.72,274.73,5.8,0.341,0.597,0.577,0.67,63.76,2.2408803014511345,2.773,0.1937777777777778,0.393423,0.959
9658,Mine_09658,Cuddalore,Salt,103.33,13.038861,77.75245,Active,272.91,521.74,199.41,22.99,31.21,14.67,37.81,9.11,2161.33,28.93,315.79,8.82,1.036,0.23,0.328,1.89,72.44,1.9117657835916602,2.87,0.6428888888888888,-0.008280000000000008,0.893
9659,Mine_09659,Tirunelveli,Sand,83.84,13.121755,78.829489,Active,242.79,515.04,174.78,22.43,29.74,15.29,37.93,7.66,622.55,19.88,271.69,10.53,0.271,0.722,0.462,3.65,81.85,2.1213394291362904,3.027,0.44177777777777777,0.526338,1.064
9660,Mine_09660,Virudhunagar,Iron Ore,89.77,11.017528,78.637694,Active,178.59,381.94,131.97,23.23,29.59,15.6,35.73,9.6,330.23,6.65,115.24,3.65,0.714,0.408,0.307,3.37,140.84,2.1386415812755475,2.6129999999999995,0.14777777777777779,0.116688,0.799
9661,Mine_09661,Tiruvannamalai,Sandstone,1.0,8.311381,76.137986,Active,95.66,210.4,69.85,25.66,32.78,18.67,40.18,10.0,1238.78,22.68,230.4,7.33,0.508,0.609,0.391,3.62,182.23,2.1994564081120638,3.018,0.504,0.299628,1.022
9662,Mine_09662,Cuddalore,Iron Ore,77.91,12.855813,77.602391,Active,222.38,459.45,153.46,23.22,29.98,15.65,37.0,8.58,1684.56,34.84,336.43,12.94,0.723,0.413,0.677,3.46,100.58,2.0660580987498878,2.842,0.7742222222222223,0.114401,1.032
9663,Mine_09663,Salem,Salt,41.4,8.911578,80.277558,Closed,93.18,219.9,71.19,24.98,31.13,16.05,38.45,10.26,509.09,9.75,250.45,4.74,0.93,0.207,0.396,0.73,175.82,2.3599484867997425,2.8190000000000004,0.21666666666666667,0.014489999999999989,0.863
9664,Mine_09664,Coimbatore,Marble,23.94,11.015406,76.414367,Active,165.17,397.64,122.97,24.64,31.32,15.78,39.41,9.77,999.54,12.01,251.18,5.96,0.685,0.32,0.292,1.43,78.15,2.4074589816552643,2.9639999999999995,0.2668888888888889,0.10079999999999999,0.917
9665,Mine_09665,Kanyakumari,Granite,131.97,8.152955,80.105994,Active,74.61,186.86,55.94,25.27,33.37,16.63,38.96,9.95,381.45,5.21,107.93,4.37,0.793,0.297,0.292,2.46,181.81,2.504490014743332,2.9010000000000002,0.11577777777777777,0.061478999999999985,0.873
9666,Mine_09666,Dharmapuri,Salt,75.78,8.071399,78.354841,Closed,74.46,137.8,49.11,24.93,31.65,17.45,39.84,10.94,858.02,17.16,129.21,5.96,0.867,0.193,0.458,1.41,122.7,1.8506580714477574,2.8900000000000006,0.38133333333333336,0.025669,0.827
9667,Mine_09667,Perambalur,Silica Sand,12.81,10.541183,80.291002,Active,149.17,328.17,107.46,24.06,30.99,16.48,38.33,9.54,641.93,24.92,300.72,8.53,0.335,0.587,0.748,1.96,59.63,2.199973184956761,2.879,0.5537777777777778,0.390355,1.086
9668,Mine_09668,Tiruppur,Limestone,62.82,8.90083,76.491806,Active,114.02,246.02,84.04,25.65,33.37,17.92,40.11,10.46,1343.66,22.56,138.04,7.27,0.546,0.455,0.757,2.66,114.99,2.157691633046834,2.965,0.5013333333333333,0.20656999999999998,1.016
9669,Mine_09669,Ariyalur,Salt,4.35,9.676117,77.835077,Active,116.63,207.66,70.78,24.46,31.41,16.42,36.19,9.79,367.51,9.91,229.88,4.49,1.006,0.224,0.297,2.85,169.89,1.7805024436251393,2.6399999999999997,0.22022222222222224,-0.0013440000000000012,0.715
9670,Mine_09670,Tuticorin,Sand,12.07,11.626674,79.272186,Active,160.21,306.81,112.29,23.36,30.92,15.63,37.42,9.78,749.92,12.49,25.91,5.88,0.279,0.743,0.419,4.17,47.28,1.9150489981898757,2.7640000000000002,0.27755555555555556,0.5357029999999999,0.945
9671,Mine_09671,Coimbatore,Iron Ore,8.16,10.936912,77.638925,Active,228.3,400.37,156.51,24.09,29.65,16.87,34.94,9.99,712.14,21.24,304.61,6.74,0.721,0.412,0.789,3.44,55.79,1.7537012702584318,2.4949999999999997,0.472,0.11494800000000001,0.855
9672,Mine_09672,Salem,Marble,22.23,12.334447,78.582498,Active,216.62,453.59,158.07,22.69,29.85,15.87,36.29,8.31,651.99,5.59,121.64,6.01,0.728,0.34,0.559,2.64,27.74,2.0939433108669556,2.7979999999999996,0.12422222222222222,0.09248,0.819
9673,Mine_09673,Tirunelveli,Sand,35.63,8.088506,79.744267,Active,79.72,173.23,56.59,25.91,33.93,18.68,40.89,10.73,476.42,14.52,225.01,4.58,0.356,0.949,0.511,2.87,36.2,2.172980431510286,3.016,0.32266666666666666,0.611156,1.067
9674,Mine_09674,Perambalur,Granite,42.53,10.000517,76.32976,Active,142.19,316.3,109.91,24.01,32.31,16.03,38.76,10.46,1676.53,40.27,90.15,16.99,0.911,0.342,0.224,3.48,59.72,2.2244883606442087,2.8299999999999996,0.894888888888889,0.030437999999999993,1.028
9675,Mine_09675,Dindigul,Silica Sand,65.35,12.378697,77.609552,Active,256.24,509.86,193.21,24.2,30.26,16.0,38.32,8.48,2102.46,25.81,177.15,12.26,0.405,0.71,0.405,0.91,20.92,1.9897752107399314,2.984,0.5735555555555555,0.42244999999999994,1.036
9676,Mine_09676,Vellore,Sandstone,56.24,10.88179,78.925025,Active,186.66,385.72,144.56,23.44,29.62,15.44,36.88,9.05,276.03,8.35,123.95,3.16,0.539,0.647,0.496,0.89,140.44,2.0664309439622848,2.7830000000000004,0.18555555555555556,0.298267,0.886
9677,Mine_09677,Namakkal,Granite,44.49,12.235872,76.699469,Active,196.17,493.25,152.01,23.34,29.66,15.49,36.53,9.0,924.34,5.39,71.85,4.83,0.916,0.344,0.489,3.59,38.56,2.5144007748381507,2.753,0.11977777777777777,0.028895999999999984,0.872
9678,Mine_09678,Perambalur,Silica Sand,3.96,13.284107,76.935024,Active,245.5,560.4,192.29,22.39,29.92,14.27,36.98,8.28,1335.51,36.6,102.49,14.47,0.375,0.657,0.608,1.36,95.94,2.2826883910386964,2.8699999999999997,0.8133333333333334,0.410625,1.172
9679,Mine_09679,Dharmapuri,Iron Ore,58.82,9.151888,76.973971,Active,103.33,222.42,67.6,25.47,32.62,17.49,39.89,9.57,1534.86,40.49,349.86,16.9,0.564,0.322,0.764,1.69,164.69,2.152521049066099,3.032,0.8997777777777778,0.14039200000000002,1.122
9680,Mine_09680,Namakkal,Marble,8.31,11.194624,79.498881,Active,216.87,423.48,159.38,23.33,31.82,15.86,39.27,9.96,569.18,12.69,153.1,3.92,0.604,0.282,0.674,3.01,185.28,1.9526905519435607,2.931,0.282,0.111672,0.869
9681,Mine_09681,Ariyalur,Sandstone,33.03,11.27319,79.045525,Active,196.63,429.72,151.98,23.45,31.09,16.66,36.38,10.18,264.02,6.06,121.84,4.17,0.58,0.696,0.439,2.94,72.32,2.1854244011595383,2.62,0.13466666666666666,0.29232,0.871
9682,Mine_09682,Madurai,Marble,19.94,13.296453,76.444023,Active,217.35,403.07,139.84,22.92,30.55,14.97,37.55,8.2,1384.86,29.54,46.14,12.97,0.677,0.316,0.622,3.38,163.86,1.854474350126524,2.9349999999999996,0.6564444444444444,0.10206799999999999,0.954
9683,Mine_09683,Namakkal,Granite,78.04,8.534618,76.018137,Active,83.48,138.71,48.59,24.85,32.07,18.04,39.24,12.3,1612.28,30.27,208.86,12.71,0.787,0.295,0.583,1.6,142.38,1.661595591758505,2.694,0.6726666666666666,0.06283499999999999,0.881
9684,Mine_09684,Salem,Salt,158.7,10.973425,77.071315,Active,166.24,308.65,108.57,23.53,30.86,14.88,39.07,8.52,319.45,1.61,294.65,2.43,0.941,0.209,0.511,1.61,167.87,1.8566530317613088,3.055,0.03577777777777778,0.01233100000000001,0.742
9685,Mine_09685,Tuticorin,Limestone,42.11,12.263298,80.007863,Closed,213.52,491.37,155.59,23.04,30.59,14.78,38.82,9.24,663.31,9.64,111.58,4.76,0.574,0.478,0.708,4.39,199.43,2.3012832521543647,2.9579999999999997,0.21422222222222223,0.203628,0.952
9686,Mine_09686,Vellore,Limestone,25.54,12.528575,79.473936,Active,225.92,463.01,163.81,23.14,29.55,16.41,37.3,8.12,987.2,20.32,57.58,10.35,0.56,0.467,0.698,1.61,30.94,2.049442280453258,2.918,0.45155555555555554,0.20548,0.969
9687,Mine_09687,Tiruvannamalai,Sandstone,40.31,8.156036,77.114059,Active,93.22,193.47,65.82,25.07,32.95,17.09,38.0,10.1,950.0,9.92,51.91,6.21,0.567,0.681,0.352,0.99,162.28,2.0754130015018237,2.79,0.22044444444444444,0.29487300000000005,0.884
9688,Mine_09688,Kanyakumari,Iron Ore,16.11,10.998289,79.742139,Active,167.66,365.22,117.09,24.26,30.98,17.91,37.7,10.53,955.91,8.99,329.32,7.35,0.645,0.368,0.226,2.79,97.73,2.1783371108195158,2.717,0.19977777777777778,0.13063999999999998,0.829
9689,Mine_09689,Dindigul,Granite,118.54,11.875756,76.796742,Active,179.76,460.6,143.61,23.41,31.88,16.47,38.76,9.58,690.58,13.23,63.05,6.44,0.783,0.294,0.359,3.76,117.8,2.562305295950156,2.918,0.294,0.063798,0.948
9690,Mine_09690,Krishnagiri,Limestone,12.93,10.467188,79.121532,Active,151.2,309.07,106.88,24.78,32.31,17.85,38.2,10.84,724.1,20.85,338.21,8.52,0.534,0.445,0.458,3.45,126.87,2.044113756613757,2.736,0.4633333333333334,0.20737,0.929
9691,Mine_09691,Perambalur,Marble,5.87,11.284124,77.688257,Active,186.21,354.58,121.29,23.57,31.02,16.3,38.85,8.52,1868.13,21.24,292.11,8.81,0.711,0.332,0.712,4.8,104.57,1.9041941893561032,3.0330000000000004,0.472,0.09594800000000002,0.926
9692,Mine_09692,Krishnagiri,Sandstone,21.56,9.725731,79.210836,Active,154.83,309.66,106.39,24.35,32.72,16.74,38.79,11.66,664.26,15.27,194.04,5.47,0.517,0.62,0.349,0.64,53.41,2.0,2.713,0.3393333333333333,0.29946,0.898
9693,Mine_09693,Krishnagiri,Limestone,1.0,8.051811,78.519559,Active,89.16,190.01,66.27,25.31,31.95,18.18,39.1,10.66,260.31,13.37,112.48,5.99,0.553,0.461,0.604,1.45,128.2,2.1311126065500225,2.8440000000000003,0.2971111111111111,0.206067,0.922
9694,Mine_09694,Ariyalur,Limestone,49.34,8.215933,78.324015,Active,70.9,198.0,57.19,24.83,32.12,16.7,38.36,10.1,425.11,4.82,229.4,3.02,0.606,0.505,0.561,3.7,113.21,2.792665726375176,2.8259999999999996,0.10711111111111112,0.19897,0.989
9695,Mine_09695,Salem,Granite,51.3,13.228635,80.038795,Active,281.87,557.17,211.35,22.91,28.98,15.59,33.67,8.66,750.28,13.0,351.8,4.8,0.803,0.301,0.613,3.58,64.46,1.9766913825522403,2.5010000000000003,0.28888888888888886,0.05929699999999998,0.811
9696,Mine_09696,Theni,Granite,6.51,8.039373,76.485248,Closed,94.41,187.78,67.13,26.04,33.16,17.28,39.33,10.33,1197.31,24.82,239.02,10.63,0.856,0.321,0.562,2.86,106.64,1.988984217773541,2.9,0.5515555555555556,0.04622400000000001,0.923
9697,Mine_09697,Tiruppur,Silica Sand,90.42,11.190095,77.581345,Active,176.08,401.95,129.35,23.51,31.8,17.28,38.57,9.75,1321.33,18.48,35.25,10.25,0.365,0.638,0.263,3.27,91.7,2.2827691958200815,2.882,0.4106666666666667,0.40513,1.016
9698,Mine_09698,Coimbatore,Silica Sand,49.89,9.562961,79.771119,Active,145.79,286.88,106.4,24.91,32.6,15.82,39.22,9.57,636.83,13.48,77.84,6.73,0.387,0.678,0.331,3.41,163.26,1.9677618492352014,2.965,0.2995555555555556,0.41561400000000004,0.938
9699,Mine_09699,Krishnagiri,Granite,14.69,12.76422,77.724333,Active,212.37,403.76,128.9,22.95,30.48,16.11,36.96,8.69,1921.7,40.13,59.97,14.71,0.844,0.316,0.789,2.89,105.74,1.9012101520930451,2.8270000000000004,0.8917777777777778,0.049296000000000006,1.024
9700,Mine_09700,Coimbatore,Limestone,42.19,11.716442,77.11856,Closed,190.64,442.09,142.31,24.02,32.45,15.01,38.83,8.2,1556.82,34.77,23.42,13.32,0.663,0.552,0.699,1.01,45.42,2.318978178766261,3.0629999999999997,0.7726666666666667,0.186024,1.128
9701,Mine_09701,Krishnagiri,Iron Ore,20.06,12.698624,79.4064,Active,220.74,487.18,154.35,22.95,31.32,15.2,37.93,8.34,602.29,10.04,323.54,3.2,0.635,0.363,0.486,3.07,105.39,2.2070308960768323,2.959,0.2231111111111111,0.132495,0.893
9702,Mine_09702,Namakkal,Marble,6.45,11.065341,79.927749,Active,187.6,407.86,150.64,24.08,31.18,15.17,38.8,8.78,966.11,5.16,341.11,6.34,0.676,0.315,0.232,1.33,96.66,2.1740938166311303,3.002,0.11466666666666667,0.10205999999999998,0.823
9703,Mine_09703,Salem,Marble,54.82,10.559485,78.715585,Active,171.73,358.23,122.53,23.83,30.54,15.95,37.3,8.86,815.73,23.52,289.14,9.94,0.652,0.304,0.602,4.83,51.54,2.086007104175159,2.844,0.5226666666666666,0.10579199999999998,0.95
9704,Mine_09704,Karur,Salt,13.44,8.262747,79.159823,Closed,85.93,204.47,67.83,25.08,32.79,17.19,40.19,10.29,314.39,3.21,26.39,1.08,0.931,0.207,0.665,2.92,186.48,2.379494937740021,2.9899999999999998,0.07133333333333333,0.014282999999999988,0.867
9705,Mine_09705,Tirunelveli,Marble,92.48,10.360962,80.052364,Active,173.52,327.84,124.81,23.78,30.84,15.56,39.76,8.85,416.04,0.05,121.46,3.17,0.7,0.326,0.726,1.94,87.75,1.8893499308437065,3.0909999999999997,0.0011111111111111111,0.09780000000000001,0.789
9706,Mine_09706,Tuticorin,Salt,95.58,13.161066,79.450553,Active,211.76,380.18,132.89,22.32,30.22,14.26,36.81,7.81,565.65,6.48,187.23,2.52,0.976,0.217,0.572,3.91,159.0,1.7953343407631281,2.9000000000000004,0.14400000000000002,0.005208000000000004,0.751
9707,Mine_09707,Virudhunagar,Iron Ore,55.14,11.491261,79.924345,Active,182.65,437.8,128.45,23.95,30.83,16.1,37.69,8.89,303.32,13.01,150.93,5.73,0.828,0.473,0.532,4.11,183.89,2.396934026827265,2.88,0.2891111111111111,0.08135600000000001,0.932
9708,Mine_09708,Dindigul,Marble,59.14,13.166237,78.453668,Active,248.27,511.52,185.54,22.88,30.89,15.64,38.38,8.81,392.28,13.8,304.05,6.76,0.896,0.418,0.537,3.49,112.87,2.0603375357473714,2.957,0.3066666666666667,0.04347199999999999,0.867
9709,Mine_09709,Dharmapuri,Sand,141.35,9.505377,79.993341,Active,123.45,234.81,88.38,24.16,33.18,16.79,40.21,10.03,497.62,4.66,310.16,5.22,0.327,0.873,0.309,0.65,142.49,1.9020656136087484,3.018,0.10355555555555555,0.5875290000000001,0.92
9710,Mine_09710,Tirunelveli,Limestone,66.76,10.518212,80.137961,Active,173.33,336.82,122.2,23.8,29.65,16.8,36.0,12.11,927.66,20.17,143.12,9.24,0.547,0.456,0.476,2.88,156.73,1.9432296774937978,2.3890000000000002,0.44822222222222224,0.206568,0.872
9711,Mine_09711,Coimbatore,Limestone,1.0,13.401717,78.831472,Active,233.61,579.72,184.31,22.19,29.23,13.68,36.95,7.35,612.78,22.05,307.84,6.66,0.49,0.408,0.69,4.72,121.84,2.4815718505200977,2.96,0.49,0.20808,1.071
9712,Mine_09712,Coimbatore,Marble,18.43,11.974039,79.015514,Closed,195.78,408.09,144.16,23.54,30.2,15.19,37.82,10.03,671.81,8.24,302.74,7.41,0.811,0.379,0.761,3.04,100.21,2.0844315047502295,2.779,0.1831111111111111,0.07163099999999999,0.847
9713,Mine_09713,Tirunelveli,Iron Ore,1.0,12.533661,80.153293,Active,236.84,515.77,167.4,23.09,30.41,16.26,36.34,7.76,703.31,11.99,11.3,8.31,0.564,0.322,0.382,3.73,100.14,2.177714913021449,2.8580000000000005,0.26644444444444443,0.14039200000000002,0.882
9714,Mine_09714,Perambalur,Marble,15.7,12.317897,79.314706,Active,202.69,472.23,145.22,23.66,29.69,16.7,36.25,9.16,352.98,14.95,138.41,5.66,0.659,0.307,0.306,4.99,137.15,2.3298140016774385,2.709,0.3322222222222222,0.10468699999999999,0.899
9715,Mine_09715,Tiruppur,Limestone,9.86,8.618875,77.398394,Active,91.72,227.9,63.34,24.65,31.86,16.07,39.18,10.0,572.65,13.04,42.6,6.44,0.683,0.569,0.598,2.18,58.6,2.484736153510685,2.918,0.28977777777777775,0.18037299999999995,0.99
9716,Mine_09716,Salem,Silica Sand,77.95,11.897872,76.476148,Active,237.46,453.35,167.6,23.47,31.36,14.53,38.89,8.14,1699.73,30.8,196.91,9.3,0.469,0.82,0.598,2.09,104.33,1.9091636486145036,3.075,0.6844444444444444,0.43542,1.085
9717,Mine_09717,Tuticorin,Marble,4.71,12.733045,78.164072,Active,245.24,494.3,184.19,22.87,29.48,15.78,35.81,8.74,576.08,22.18,25.92,11.11,0.735,0.343,0.603,3.93,121.37,2.0155765780459958,2.707,0.4928888888888889,0.09089500000000002,0.909
9718,Mine_09718,Perambalur,Limestone,53.64,11.426741,80.043309,Active,222.05,435.45,162.34,24.03,30.15,16.46,38.27,10.26,701.9,7.83,141.96,5.78,0.527,0.439,0.532,1.58,110.7,1.9610448097275386,2.8010000000000006,0.174,0.207647,0.84
9719,Mine_09719,Tiruvannamalai,Granite,84.37,10.057219,77.942985,Active,155.46,337.04,122.12,24.31,31.63,17.97,39.33,11.92,515.3,7.38,61.92,6.9,0.879,0.33,0.337,2.06,96.3,2.1680174964621126,2.7409999999999997,0.164,0.03993,0.803
9720,Mine_09720,Namakkal,Salt,15.51,11.563592,78.42696,Active,218.29,454.32,169.7,23.7,31.27,14.83,38.81,8.81,679.55,23.87,357.81,11.07,0.86,0.191,0.727,1.11,45.21,2.0812680379311925,3.0,0.5304444444444445,0.026740000000000003,0.956
9721,Mine_09721,Ariyalur,Sandstone,21.69,8.788886,77.278405,Active,97.01,172.17,57.29,25.87,32.81,17.44,39.1,11.68,971.74,19.56,175.96,9.96,0.557,0.668,0.359,3.43,164.2,1.7747654880940107,2.742,0.43466666666666665,0.29592399999999996,0.884
9722,Mine_09722,Namakkal,Granite,1.0,13.399758,79.875207,Active,192.97,333.69,120.78,23.16,30.82,14.49,36.71,8.22,706.79,18.27,300.94,8.82,0.925,0.347,0.237,3.92,23.68,1.729232523190133,2.849,0.40599999999999997,0.026024999999999982,0.784
9723,Mine_09723,Theni,Iron Ore,69.29,12.987233,77.75135,Active,255.81,492.42,180.46,22.92,29.56,16.26,35.87,11.37,2052.14,29.34,116.7,12.09,0.733,0.419,0.754,0.82,169.66,1.9249442945936437,2.45,0.652,0.111873,0.935
9724,Mine_09724,Vellore,Iron Ore,42.71,12.461835,79.239286,Active,238.66,510.78,164.32,23.43,32.16,15.36,38.62,9.05,775.86,16.14,169.36,5.07,0.75,0.428,0.692,1.65,157.46,2.1401994469119248,2.957,0.3586666666666667,0.107,0.933
9725,Mine_09725,Madurai,Marble,42.19,12.587919,76.744866,Closed,265.3,501.95,190.35,23.2,31.22,15.85,38.68,8.43,1161.77,34.57,37.75,12.03,0.723,0.337,0.687,2.34,57.82,1.8920090463626082,3.025,0.7682222222222223,0.09334900000000002,1.008
